schema,table,column,type
mart,clicks_gold_01,col_6,boolean
mart,clicks_gold_01,col_7,string
mart,clicks_gold_01,col_8,double
mart,clicks_gold_02,event_ts,int
mart,clicks_gold_02,country,bigint
mart,clicks_gold_02,customer_id,bigint
mart,clicks_gold_02,col_4,bigint
mart,clicks_gold_02,col_5,"decimal(10,2)"
mart,clicks_gold_02,col_6,int
mart,clicks_gold_02,col_7,bigint
mart,clicks_gold_02,col_8,bigint
mart,clicks_gold_02,col_9,boolean
mart,clicks_gold_02,col_10,string
mart,clicks_gold_02,col_11,date
mart,clicks_gold_02,col_12,int
mart,clicks_gold_02,col_13,date
mart,clicks_gold_02,col_14,bigint
mart,clicks_gold_02,col_15,bigint
mart,clicks_gold_02,col_16,string
mart,clicks_gold_02,col_17,"decimal(10,2)"
mart,clicks_gold_02,col_18,boolean
mart,clicks_gold_03,order_id,"decimal(10,2)"
mart,clicks_gold_03,country,bigint
mart,clicks_gold_03,order_id,date
mart,clicks_gold_03,col_4,int
mart,clicks_gold_03,col_5,bigint
mart,clicks_gold_03,col_6,date
mart,clicks_gold_03,col_7,string
mart,clicks_gold_03,col_8,"decimal(10,2)"
mart,clicks_gold_03,col_9,string
mart,clicks_gold_03,col_10,bigint
mart,clicks_gold_04,amount,timestamp
mart,clicks_gold_04,sku,double
mart,clicks_gold_04,customer_id,int
mart,clicks_gold_04,col_4,"decimal(10,2)"
mart,clicks_gold_04,col_5,int
mart,clicks_gold_04,col_6,int
mart,clicks_gold_04,col_7,string
mart,clicks_gold_04,col_8,date
mart,clicks_gold_05,amount,string
mart,clicks_gold_05,amount,string
mart,clicks_gold_05,status,string
mart,clicks_gold_05,col_4,string
mart,clicks_gold_05,col_5,date
mart,clicks_gold_05,col_6,boolean
mart,clicks_gold_05,col_7,string
mart,clicks_gold_05,col_8,double
mart,clicks_gold_05,col_9,string
mart,clicks_gold_05,col_10,string
mart,clicks_gold_05,col_11,boolean
mart,clicks_gold_05,col_12,date
mart,clicks_gold_05,col_13,double
mart,clicks_gold_05,col_14,"decimal(10,2)"
mart,clicks_gold_05,col_15,double
mart,clicks_gold_06,amount,int
mart,clicks_gold_06,amount,timestamp
mart,clicks_gold_06,amount,timestamp
mart,clicks_gold_06,col_4,date
mart,clicks_gold_06,col_5,boolean
mart,clicks_gold_06,col_6,boolean
mart,clicks_gold_06,col_7,double
mart,clicks_gold_06,col_8,bigint
mart,clicks_gold_06,col_9,timestamp
mart,clicks_gold_06,col_10,timestamp
mart,clicks_gold_06,col_11,"decimal(10,2)"
mart,clicks_gold_06,col_12,string
mart,clicks_gold_06,col_13,timestamp
mart,clicks_gold_06,col_14,string
mart,clicks_gold_06,col_15,boolean
mart,clicks_gold_06,col_16,timestamp
mart,clicks_gold_06,col_17,boolean
mart,clicks_gold_07,sku,boolean
mart,clicks_gold_07,status,date
mart,clicks_gold_07,sku,timestamp
mart,clicks_gold_07,col_4,timestamp
mart,clicks_gold_07,col_5,double
mart,clicks_gold_07,col_6,date
mart,clicks_gold_07,col_7,boolean
mart,clicks_gold_07,col_8,"decimal(10,2)"
mart,clicks_gold_07,col_9,int
mart,clicks_gold_07,col_10,bigint
mart,clicks_gold_07,col_11,bigint
mart,clicks_gold_08,dt,"decimal(10,2)"
mart,clicks_gold_08,country,timestamp
mart,clicks_gold_08,order_id,int
mart,clicks_gold_08,col_4,"decimal(10,2)"
mart,clicks_gold_08,col_5,timestamp
mart,clicks_gold_08,col_6,"decimal(10,2)"
mart,clicks_gold_08,col_7,timestamp
mart,clicks_gold_08,col_8,"decimal(10,2)"
mart,clicks_gold_08,col_9,timestamp
mart,clicks_gold_08,col_10,double
mart,clicks_gold_08,col_11,boolean
mart,clicks_gold_08,col_12,int
mart,clicks_gold_08,col_13,string
mart,clicks_gold_08,col_14,int
mart,clicks_gold_08,col_15,"decimal(10,2)"
mart,clicks_gold_08,col_16,int
mart,clicks_gold_08,col_17,string
mart,clicks_gold_09,customer_id,"decimal(10,2)"
mart,clicks_gold_09,country,boolean
mart,clicks_gold_09,country,boolean
mart,clicks_gold_09,col_4,timestamp
mart,clicks_gold_09,col_5,date
mart,clicks_gold_09,col_6,string
mart,clicks_gold_09,col_7,date
mart,clicks_gold_09,col_8,int
mart,clicks_gold_09,col_9,timestamp
mart,clicks_gold_09,col_10,timestamp
mart,clicks_gold_09,col_11,bigint
mart,clicks_gold_09,col_12,double
mart,clicks_gold_09,col_13,bigint
mart,clicks_gold_09,col_14,double
mart,clicks_gold_09,col_15,boolean
mart,clicks_gold_09,col_16,int
mart,clicks_gold_09,col_17,int
mart,clicks_gold_09,col_18,timestamp
mart,clicks_gold_10,status,boolean
mart,clicks_gold_10,customer_id,string
mart,clicks_gold_10,sku,string
mart,clicks_gold_10,col_4,string
mart,clicks_gold_10,col_5,double
mart,clicks_gold_10,col_6,string
mart,clicks_gold_10,col_7,string
mart,clicks_gold_10,col_8,string
mart,clicks_gold_10,col_9,date
mart,clicks_gold_10,col_10,double
mart,clicks_gold_10,col_11,string
mart,clicks_gold_10,col_12,"decimal(10,2)"
mart,clicks_gold_11,sku,date
mart,clicks_gold_11,country,string
mart,clicks_gold_11,event_ts,int
mart,clicks_gold_11,col_4,timestamp
mart,clicks_gold_11,col_5,timestamp
mart,clicks_gold_11,col_6,bigint
mart,clicks_gold_11,col_7,double
mart,clicks_gold_11,col_8,"decimal(10,2)"
mart,clicks_gold_12,status,int
mart,clicks_gold_12,customer_id,"decimal(10,2)"
mart,clicks_gold_12,country,string
mart,clicks_gold_12,col_4,int
mart,clicks_gold_12,col_5,"decimal(10,2)"
mart,clicks_gold_12,col_6,date
mart,clicks_gold_12,col_7,"decimal(10,2)"
mart,clicks_gold_12,col_8,"decimal(10,2)"
mart,clicks_gold_12,col_9,string
mart,clicks_gold_12,col_10,bigint
mart,clicks_gold_12,col_11,bigint
mart,clicks_gold_12,col_12,string
mart,clicks_gold_12,col_13,"decimal(10,2)"
mart,clicks_gold_12,col_14,timestamp
mart,clicks_gold_12,col_15,timestamp
mart,clicks_gold_12,col_16,bigint
mart,clicks_gold_12,col_17,string
mart,clicks_gold_13,amount,string
mart,clicks_gold_13,order_id,"decimal(10,2)"
mart,clicks_gold_13,event_ts,int
mart,clicks_gold_13,col_4,boolean
mart,clicks_gold_13,col_5,timestamp
mart,clicks_gold_13,col_6,int
mart,clicks_gold_13,col_7,boolean
mart,clicks_gold_13,col_8,string
mart,clicks_gold_13,col_9,int
mart,clicks_gold_13,col_10,date
mart,clicks_gold_13,col_11,double
mart,clicks_gold_13,col_12,timestamp
mart,clicks_gold_13,col_13,bigint
mart,clicks_gold_13,col_14,date
mart,clicks_gold_14,order_id,boolean
mart,clicks_gold_14,sku,"decimal(10,2)"
mart,clicks_gold_14,amount,timestamp
mart,clicks_gold_14,col_4,string
mart,clicks_gold_14,col_5,int
mart,clicks_gold_14,col_6,date
mart,clicks_gold_14,col_7,boolean
mart,clicks_gold_14,col_8,bigint
mart,clicks_gold_14,col_9,bigint
mart,clicks_gold_14,col_10,timestamp
mart,inventory_gold_01,amount,boolean
mart,inventory_gold_01,status,"decimal(10,2)"
mart,inventory_gold_01,status,boolean
mart,inventory_gold_01,col_4,int
mart,inventory_gold_01,col_5,"decimal(10,2)"
mart,inventory_gold_01,col_6,bigint
mart,inventory_gold_01,col_7,string
mart,inventory_gold_01,col_8,"decimal(10,2)"
mart,inventory_gold_02,status,boolean
mart,inventory_gold_02,status,date
mart,inventory_gold_02,event_ts,int
mart,inventory_gold_02,col_4,timestamp
mart,inventory_gold_02,col_5,double
mart,inventory_gold_02,col_6,"decimal(10,2)"
mart,inventory_gold_02,col_7,boolean
mart,inventory_gold_02,col_8,date
mart,inventory_gold_02,col_9,double
mart,inventory_gold_02,col_10,string
mart,inventory_gold_02,col_11,boolean
mart,inventory_gold_02,col_12,date
mart,inventory_gold_02,col_13,date
mart,inventory_gold_02,col_14,"decimal(10,2)"
mart,inventory_gold_02,col_15,date
mart,inventory_gold_02,col_16,timestamp
mart,inventory_gold_03,order_id,timestamp
mart,inventory_gold_03,event_ts,timestamp
mart,inventory_gold_03,amount,date
mart,inventory_gold_03,col_4,boolean
mart,inventory_gold_03,col_5,string
mart,inventory_gold_03,col_6,timestamp
mart,inventory_gold_03,col_7,date
mart,inventory_gold_03,col_8,"decimal(10,2)"
mart,inventory_gold_03,col_9,bigint
mart,inventory_gold_03,col_10,int
mart,inventory_gold_03,col_11,string
mart,inventory_gold_03,col_12,boolean
mart,inventory_gold_04,dt,bigint
mart,inventory_gold_04,country,bigint
mart,inventory_gold_04,country,boolean
mart,inventory_gold_04,col_4,int
mart,inventory_gold_04,col_5,boolean
mart,inventory_gold_04,col_6,int
mart,inventory_gold_04,col_7,timestamp
mart,inventory_gold_04,col_8,"decimal(10,2)"
mart,inventory_gold_04,col_9,boolean
mart,inventory_gold_04,col_10,date
mart,inventory_gold_04,col_11,timestamp
mart,inventory_gold_04,col_12,"decimal(10,2)"
mart,inventory_gold_05,status,boolean
mart,inventory_gold_05,status,double
mart,inventory_gold_05,order_id,boolean
mart,inventory_gold_05,col_4,boolean
mart,inventory_gold_05,col_5,boolean
mart,inventory_gold_05,col_6,date
mart,inventory_gold_05,col_7,bigint
mart,inventory_gold_05,col_8,timestamp
mart,inventory_gold_05,col_9,"decimal(10,2)"
mart,inventory_gold_05,col_10,timestamp
mart,inventory_gold_05,col_11,double
mart,inventory_gold_05,col_12,date
mart,inventory_gold_05,col_13,boolean
mart,inventory_gold_05,col_14,string
mart,inventory_gold_05,col_15,string
mart,inventory_gold_06,event_ts,timestamp
mart,inventory_gold_06,customer_id,bigint
mart,inventory_gold_06,status,double
mart,inventory_gold_06,col_4,timestamp
mart,inventory_gold_06,col_5,bigint
mart,inventory_gold_06,col_6,int
mart,inventory_gold_06,col_7,boolean
mart,inventory_gold_06,col_8,double
mart,inventory_gold_07,customer_id,"decimal(10,2)"
mart,inventory_gold_07,country,double
mart,inventory_gold_07,status,bigint
mart,inventory_gold_07,col_4,double
mart,inventory_gold_07,col_5,boolean
mart,inventory_gold_07,col_6,int
mart,inventory_gold_07,col_7,int
mart,inventory_gold_07,col_8,"decimal(10,2)"
mart,inventory_gold_07,col_9,double
mart,inventory_gold_07,col_10,int
mart,inventory_gold_07,col_11,timestamp
mart,inventory_gold_08,event_ts,timestamp
mart,inventory_gold_08,sku,bigint
mart,inventory_gold_08,amount,int
mart,inventory_gold_08,col_4,bigint
mart,inventory_gold_08,col_5,bigint
mart,inventory_gold_08,col_6,"decimal(10,2)"
mart,inventory_gold_08,col_7,timestamp
mart,inventory_gold_08,col_8,int
mart,inventory_gold_08,col_9,"decimal(10,2)"
mart,inventory_gold_08,col_10,bigint
mart,inventory_gold_08,col_11,int
mart,inventory_gold_08,col_12,timestamp
mart,inventory_gold_08,col_13,double
mart,inventory_gold_09,event_ts,boolean
mart,inventory_gold_09,customer_id,boolean
mart,inventory_gold_09,amount,double
mart,inventory_gold_09,col_4,timestamp
mart,inventory_gold_09,col_5,date
mart,inventory_gold_09,col_6,bigint
mart,inventory_gold_09,col_7,int
mart,inventory_gold_09,col_8,date
mart,inventory_gold_09,col_9,bigint
mart,inventory_gold_09,col_10,timestamp
mart,inventory_gold_10,country,date
mart,inventory_gold_10,dt,boolean
mart,inventory_gold_10,dt,double
mart,inventory_gold_10,col_4,date
mart,inventory_gold_10,col_5,boolean
mart,inventory_gold_10,col_6,int
mart,inventory_gold_10,col_7,bigint
mart,inventory_gold_10,col_8,"decimal(10,2)"
mart,inventory_gold_10,col_9,boolean
mart,inventory_gold_10,col_10,bigint
mart,inventory_gold_10,col_11,date
mart,inventory_gold_10,col_12,"decimal(10,2)"
mart,inventory_gold_10,col_13,double
mart,inventory_gold_10,col_14,double
mart,inventory_gold_10,col_15,timestamp
mart,inventory_gold_10,col_16,int
mart,inventory_gold_10,col_17,"decimal(10,2)"
mart,inventory_gold_10,col_18,bigint
mart,inventory_gold_11,event_ts,"decimal(10,2)"
mart,inventory_gold_11,customer_id,string
mart,inventory_gold_11,sku,int
mart,inventory_gold_11,col_4,boolean
mart,inventory_gold_11,col_5,bigint
mart,inventory_gold_11,col_6,boolean
mart,inventory_gold_11,col_7,timestamp
mart,inventory_gold_11,col_8,bigint
mart,inventory_gold_12,country,string
mart,inventory_gold_12,sku,int
mart,inventory_gold_12,country,date
mart,inventory_gold_12,col_4,boolean
mart,inventory_gold_12,col_5,string
mart,inventory_gold_12,col_6,int
mart,inventory_gold_12,col_7,boolean
mart,inventory_gold_12,col_8,double
mart,inventory_gold_12,col_9,int
mart,inventory_gold_12,col_10,bigint
mart,inventory_gold_12,col_11,boolean
mart,inventory_gold_12,col_12,string
mart,inventory_gold_13,dt,double
mart,inventory_gold_13,order_id,timestamp
mart,inventory_gold_13,dt,string
mart,inventory_gold_13,col_4,double
mart,inventory_gold_13,col_5,string
mart,inventory_gold_13,col_6,boolean
mart,inventory_gold_13,col_7,bigint
mart,inventory_gold_13,col_8,"decimal(10,2)"
mart,inventory_gold_13,col_9,date
mart,inventory_gold_13,col_10,bigint
mart,inventory_gold_13,col_11,boolean
mart,inventory_gold_13,col_12,"decimal(10,2)"
mart,inventory_gold_14,dt,string
mart,inventory_gold_14,sku,boolean
mart,inventory_gold_14,order_id,boolean
mart,inventory_gold_14,col_4,boolean
mart,inventory_gold_14,col_5,"decimal(10,2)"
mart,inventory_gold_14,col_6,boolean
mart,inventory_gold_14,col_7,string
mart,inventory_gold_14,col_8,boolean
mart,inventory_gold_14,col_9,double
mart,inventory_gold_14,col_10,bigint
mart,pricing_gold_01,customer_id,date
mart,pricing_gold_01,sku,boolean
mart,pricing_gold_01,amount,timestamp
mart,pricing_gold_01,col_4,boolean
mart,pricing_gold_01,col_5,bigint
mart,pricing_gold_01,col_6,"decimal(10,2)"
mart,pricing_gold_01,col_7,date
mart,pricing_gold_01,col_8,double
mart,pricing_gold_01,col_9,double
mart,pricing_gold_01,col_10,bigint
mart,pricing_gold_02,event_ts,boolean
mart,pricing_gold_02,status,bigint
mart,pricing_gold_02,country,boolean
mart,pricing_gold_02,col_4,double
mart,pricing_gold_02,col_5,date
mart,pricing_gold_02,col_6,bigint
mart,pricing_gold_02,col_7,int
mart,pricing_gold_02,col_8,date
mart,pricing_gold_02,col_9,date
mart,pricing_gold_03,sku,date
mart,pricing_gold_03,country,date
mart,pricing_gold_03,event_ts,string
mart,pricing_gold_03,col_4,date
mart,pricing_gold_03,col_5,"decimal(10,2)"
mart,pricing_gold_03,col_6,"decimal(10,2)"
mart,pricing_gold_03,col_7,boolean
mart,pricing_gold_03,col_8,string
mart,pricing_gold_03,col_9,bigint
mart,pricing_gold_03,col_10,boolean
mart,pricing_gold_03,col_11,bigint
mart,pricing_gold_03,col_12,"decimal(10,2)"
mart,pricing_gold_03,col_13,timestamp
mart,pricing_gold_03,col_14,int
mart,pricing_gold_03,col_15,timestamp
mart,pricing_gold_03,col_16,timestamp
mart,pricing_gold_03,col_17,timestamp
mart,pricing_gold_03,col_18,double
mart,pricing_gold_04,country,double
mart,pricing_gold_04,status,int
mart,pricing_gold_04,order_id,boolean
mart,pricing_gold_04,col_4,"decimal(10,2)"
mart,pricing_gold_04,col_5,int
mart,pricing_gold_04,col_6,date
mart,pricing_gold_04,col_7,double
mart,pricing_gold_04,col_8,bigint
mart,pricing_gold_04,col_9,int
mart,pricing_gold_04,col_10,boolean
mart,pricing_gold_04,col_11,bigint
mart,pricing_gold_04,col_12,string
mart,pricing_gold_04,col_13,date
mart,pricing_gold_04,col_14,timestamp
mart,pricing_gold_04,col_15,string
mart,pricing_gold_04,col_16,bigint
mart,pricing_gold_04,col_17,double
mart,pricing_gold_05,sku,timestamp
mart,pricing_gold_05,country,double
mart,pricing_gold_05,status,date
mart,pricing_gold_05,col_4,boolean
mart,pricing_gold_05,col_5,timestamp
mart,pricing_gold_05,col_6,"decimal(10,2)"
mart,pricing_gold_05,col_7,int
mart,pricing_gold_05,col_8,int
mart,pricing_gold_05,col_9,bigint
mart,pricing_gold_05,col_10,timestamp
mart,pricing_gold_06,sku,date
mart,pricing_gold_06,country,"decimal(10,2)"
mart,pricing_gold_06,country,timestamp
mart,pricing_gold_06,col_4,date
mart,pricing_gold_06,col_5,date
mart,pricing_gold_06,col_6,double
mart,pricing_gold_06,col_7,timestamp
mart,pricing_gold_06,col_8,timestamp
mart,pricing_gold_06,col_9,date
mart,pricing_gold_06,col_10,timestamp
mart,pricing_gold_07,sku,string
mart,pricing_gold_07,status,int
mart,pricing_gold_07,status,int
mart,pricing_gold_07,col_4,bigint
mart,pricing_gold_07,col_5,string
mart,pricing_gold_07,col_6,bigint
mart,pricing_gold_07,col_7,date
mart,pricing_gold_07,col_8,string
mart,pricing_gold_07,col_9,bigint
mart,pricing_gold_08,amount,boolean
mart,pricing_gold_08,sku,bigint
mart,pricing_gold_08,country,double
mart,pricing_gold_08,col_4,timestamp
mart,pricing_gold_08,col_5,date
mart,pricing_gold_08,col_6,date
mart,pricing_gold_08,col_7,boolean
mart,pricing_gold_08,col_8,string
mart,pricing_gold_08,col_9,date
mart,pricing_gold_09,amount,timestamp
mart,pricing_gold_09,status,double
mart,pricing_gold_09,event_ts,int
mart,pricing_gold_09,col_4,boolean
mart,pricing_gold_09,col_5,boolean
mart,pricing_gold_09,col_6,double
mart,pricing_gold_09,col_7,double
mart,pricing_gold_09,col_8,timestamp
mart,pricing_gold_09,col_9,"decimal(10,2)"
mart,pricing_gold_09,col_10,bigint
mart,pricing_gold_09,col_11,double
mart,pricing_gold_09,col_12,date
mart,pricing_gold_09,col_13,"decimal(10,2)"
